Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
68246.92783,3.907090367,7.175401501,3.28,24553.45987,688479.2926,"759 Alexander Cliffs
Port Bruce, VA 20003-6583"
85174.04176,4.977651242,5.987958372,4.01,38773.02082,1363106.125,"USCGC Paul
FPO AE 56892"
63342.84981,4.999189324,6.239560863,2.36,25009.06052,826328.1084,"26725 Rodriguez Locks Apt. 364
North John, MO 97315-7256"
74022.05327,5.896128881,7.521358532,4.14,36533.83778,1434575.11,"PSC 8414, Box 7571
APO AP 04809"
78866.66525,6.331004889,6.83423618,3.44,39816.74911,1509422.58,"56299 Angela Center Suite 035
Thompsonstad, OK 51190"
71721.42138,2.683042903,7.583527004,6.26,10704.82191,395440.2022,"92426 Bennett Islands
Clintonberg, PW 44484"
76076.2907,6.213168556,7.953781094,6.49,46298.31611,1765809.432,"148 Steven Port
Morganville, KY 04720-2788"
52568.67932,7.147855954,6.561958811,2.33,38555.06758,1135676.183,"4682 Brett Canyon Suite 969
Josephshire, WA 50894-5205"
69851.70581,5.817615375,7.629224694,3.03,19560.21349,1006227.535,"1233 Dave Burg
Simsfurt, MO 70012"
58068.9055,5.443883946,6.263176695,3.15,29519.88477,576387.1752,"93524 Barton Plains
Haroldtown, MN 92953"
60134.26609,4.259678188,8.337627487,3.09,39200.86657,1044615.522,"76054 Brooks Oval
Kennethshire, IA 79803"
72967.54123,6.021239385,6.97573331,4.02,49140.66901,1765352.366,"37874 Hernandez Point
Paulberg, NH 37527"
63820.39648,7.31980876,6.287213171,3.31,28737.11076,1049632.181,"948 Jordan Parks Suite 211
East Shannonbury, MP 57202"
78700.97127,6.927794005,7.266297176,4.35,35193.91648,1456969.577,"50073 Karen Radial
South Lorimouth, MI 99290-5854"
62806.29516,5.614666403,8.335418626,4.45,33498.93176,1331374.948,"935 Heather Shore
Gonzalezmouth, MT 66865-3409"
71595.17728,6.628833582,8.050035966,5.26,37271.15603,1779874.754,"006 Matthew Cliff
Carlosfort, VA 53572"
85441.48887,4.798258666,7.127673979,6.13,46302.40159,1601152.932,"8518 Duffy Lights
Garnershire, PR 85489-2577"
86562.17887,7.188637589,7.360455285,5.19,32621.10485,1702528.794,"04612 Howell Lodge
Mortonchester, MD 16392"
74646.84656,4.530556542,6.451146228,4.36,36679.18743,1123765.346,"0168 Allison Stream Apt. 386
Port Amandaville, VI 47676-7237"
63686.25989,5.938427862,8.763599419,3.49,18163.77362,1042144.231,"USCGC Mckenzie
FPO AE 67107-3112"
60530.7319,4.436177367,7.670800219,4.3,34043.22655,869026.582,"4599 Smith Estate
Richardfurt, MT 90720"
74826.30556,5.505002199,7.399877695,6.08,32639.63803,1352993.625,"59827 Joyce Path
West Thomas, NJ 39644-7157"
71639.29691,6.569124436,5.614572016,3.44,28995.09305,945931.1936,"81945 Adams Cliffs Suite 280
New Mason, DE 40217"
81439.20002,5.809960591,7.282240151,5.26,37565.54052,1653381.313,"66537 Bradley Road Suite 049
South Tanyaport, NJ 51929-5090"
85297.19886,4.861034546,5.596366581,2.26,28319.63343,1258957.62,"PSC 0855, Box 0799
APO AP 77305-9461"
64044.18962,4.581613523,5.875689352,4.1,32940.79478,724121.6734,"23881 Paula Point Apt. 188
Blairtown, AS 70161-8820"
67828.47986,5.018114508,8.636107723,5.17,34981.394,1067871.687,"920 Hernandez Vista
Randallstad, NM 54144-7957"
60028.08245,5.121560597,6.173060324,3.29,36651.51947,842235.8034,"7891 Amber Springs Suite 295
East Jonathanstad, WV 87494-7507"
63700.26247,5.375149492,7.723659864,6.2,38397.56695,954154.2069,"6804 Alexis Terrace Suite 131
Robertside, GA 20350"
74010.16361,6.447052039,6.245523075,2.04,46239.17013,1356691.387,"9936 Robinson Avenue Apt. 959
Joannton, MI 18340-1649"
67094.19707,5.346436832,7.374606574,4.18,30022.53717,1202992.884,"0555 Erin Crescent Suite 520
West Joshua, CT 50309-9080"
66714.67588,6.928767557,7.907488631,6,53185.20035,1502447.917,"Unit 5035 Box 2191
DPO AE 45785-6213"
72745.45473,7.642474303,7.083621576,4.14,53000.76809,1947338.44,"691 Vanessa Prairie
Santanamouth, SD 08884-3154"
79923.81188,4.971327902,7.00318762,5.48,33828.45488,1153516.919,"411 Hobbs Bypass
North Susantown, SC 22009-2061"
48510.91013,6.410976784,4.729553626,3.22,31451.09301,414165.2204,"796 Newman Bypass
Walkerhaven, TN 71532"
50534.34598,6.664544241,5.014301356,4.18,26627.38647,723089.9525,"10327 Lisa Via Apt. 970
Burnettshire, IL 42501-3262"
55543.52009,6.793799381,7.87230271,5.41,40063.4211,1193482.503,"9361 Stephen Stream
Port Meganfurt, AR 82577"
85466.39026,5.594194544,4.794561406,3.19,38191.03227,1380602.556,"91961 Barker Plain
Richardsonstad, AL 90756"
48735.92451,5.543729665,6.091906,2.43,19682.34729,151527.0826,"3426 Vicki Track
Lake Rebeccashire, TN 53858"
76388.55196,5.588038153,6.845532332,2.2,36841.17614,1114729.725,"PSC 1483, Box 6662
APO AP 78821-4369"
73279.0309,5.902295849,8.077577938,3.01,13981.43549,984421.2253,"3465 Latoya Well
Nelsonmouth, MI 55741-4287"
64661.93028,4.656695745,5.660253117,2.44,49457.17937,875904.5286,"3737 Hartman Rue
Reneestad, ID 69250-7718"
59390.34682,5.664970501,6.750871993,4.31,28995.96414,788427.8399,"8460 Kathleen Mission Apt. 482
Port Amytown, KY 72016"
66064.53282,6.65956175,6.881398143,4.4,44561.33359,1444701.328,"054 Carter Crescent Suite 674
Glennport, WA 11140"
72488.15969,5.643639139,8.205294206,4.03,41199.25223,1450393.53,"974 Austin Loop Suite 256
Thorntonberg, NH 82286"
70793.71967,4.608455549,6.394093592,3.43,19908.13074,921321.015,"USNS Miller
FPO AE 14408"
78241.07538,5.642006715,8.983474499,6.28,20547.61864,1160146.171,"4841 Gonzales Cliff
Jessicaton, ME 01252-0631"
72752.68045,6.09860088,8.246621014,6.34,24944.34177,1222689.523,"USNS Davis
FPO AE 01516-7753"
78963.89414,6.859245122,5.734998914,3.2,59974.62659,2004396.372,"9461 Matthew Summit
North Kathleen, NC 35103"
49775.40595,5.305107848,6.178535053,2.24,23557.36165,454055.6559,"7952 Hubbard Port Apt. 171
Scottstad, FL 50931-5306"
87768.40474,5.053542724,6.541375695,2.31,45801.43319,1698198.751,"USCGC Bowman
FPO AP 06884-6883"
65449.35478,7.176349294,5.911953083,4.05,34828.42852,1193106.94,"124 White Parks
Paulashire, NH 45632"
85193.98157,6.072995729,4.43037246,4.42,38784.85686,1275403.464,"3812 Jonathan Pine
Russoburgh, NY 32637"
67933.03112,3.640221786,6.637068549,2.37,42772.16329,810751.725,"7526 Kimberly Dam Apt. 283
Balltown, MT 35720"
50316.88697,6.877123174,7.238912329,3.5,25201.55049,642862.7138,"767 David Shores Suite 114
Penaport, MO 96682"
53974.54595,5.767672653,6.600037145,4.13,41441.75254,1086825.754,"2670 Mcdonald Ferry
Ashleytown, MO 71304"
63049.97489,5.560578582,6.194545542,3.42,24985.978,773360.698,"PSC 8678, Box 2297
APO AP 71550-8900"
85906.91211,6.538092759,7.059952049,5.36,21331.98252,1500962.615,"Unit 4414 Box 5798
DPO AE 87388"
62355.35378,5.443119457,5.424239418,4.35,23767.85633,768301.802,"4270 Stanley Rest
West Alyssamouth, WA 88463-6602"
64749.79548,7.221284713,8.408981112,4.39,49537.34531,1781211.414,"4293 Abigail Tunnel
West Brandi, ND 75636"
75072.99461,5.635390224,9.053748361,5.02,27494.29641,1420469.727,"031 Smith Valley
Lyonsbury, ND 76645"
79345.39141,5.27382605,7.205994888,3.25,37573.57542,1380215.515,"53093 Robinson Turnpike Apt. 294
East Shelly, WI 61227-4427"
67682.72889,5.939367843,6.46801691,4.05,37028.69622,1090805.374,"PSC 1769, Box 1709
APO AE 77664"
57869.26848,5.625298604,7.601621871,3.39,31818.93257,886815.9436,"67127 Castillo Row
South Brittany, GU 31115-2304"
60027.56086,5.09845805,6.0318426,3.34,54738.62969,1007224.929,"3429 Morgan Mountains Apt. 501
Markchester, IL 44595-8192"
71146.48933,6.651755441,5.914977244,3.44,22875.69334,1077754.226,"7099 Henry Underpass Suite 488
Ambertown, MH 22779-8940"
52455.36584,7.374075502,7.230652645,6.09,35143.20338,1253648.324,"43213 Allen Lake
Morrismouth, SC 66122"
66967.39846,3.930198546,5.982743948,3.46,51554.76141,1102943.351,"77365 Brown Pass Apt. 691
West Erinhaven, ME 73313-1203"
59013.40347,5.443617288,5.854419882,2.16,28264.0066,744132.7042,"2842 Walton Harbor Apt. 624
Port Matthew, GA 15870-2401"
70370.50368,7.442513107,8.023025989,6.18,53832.14155,1845630.071,"287 Jonathan Forks Suite 171
Marcfort, MT 01752-8912"
66989.73178,5.126392437,5.54403175,3.13,37017.09635,873588.1297,"Unit 1169 Box 9437
DPO AE 46067-0818"
64050.3508,5.17624248,6.543412681,3.15,29083.72171,755678.3301,"0173 Mark Union Suite 970
West Jacobhaven, WV 11076-0353"
71195.26284,6.270889733,4.970758233,2.38,29508.49053,1101826.315,"2692 Kevin Highway
East Daniel, MN 81963"
82866.39918,4.605077351,7.82640273,4.03,41166.86031,1618994.276,"6490 Mary Mill
Murphyburgh, IN 82508"
60826.60596,6.383383417,6.255855255,3.18,36892.6233,1127873.577,"2012 Jamie Stream Suite 731
South Amandahaven, WI 85011-1378"
65543.33854,3.945932446,7.424296722,6.38,28939.03884,749847.1904,"15144 Ponce Track Suite 937
West Brian, PR 23989-3606"
62902.25549,6.577966455,6.711162807,3.4,27321.03293,984672.2998,"18878 Harrison Mission Suite 409
South Matthewton, FM 94469"
59030.17255,6.157624922,5.300798456,2.26,22803.09971,534077.4555,"PSC 8691, Box 0969
APO AE 04060-9945"
66320.45082,5.289123362,7.534536505,5.06,36145.20983,1242114.101,"77139 Adam Courts
Christopherville, AS 59841-0766"
68964.67686,6.413978321,6.969909983,3.39,37587.94431,1273631.267,"97930 Franklin Lights Suite 149
West Nicholasfort, OR 26956"
68994.17845,6.190475601,7.105546436,6.45,30609.65271,1095597.944,"91466 Rosales Mill Apt. 487
Leetown, CO 99154-8718"
58517.06201,7.616703734,7.648963666,6.35,30888.80272,1364738.296,"892 Meyer Square Suite 671
Jamiemouth, WY 88591"
65018.54121,5.981192808,6.449329987,3.2,32580.78018,1037147.467,"02637 Fernando Landing Suite 709
Kristastad, OK 10295-9448"
74656.89424,6.115160124,7.721848678,4.17,22602.13357,1228517.207,"4432 Andrew Ville
South Christopher, TX 56693-9237"
57697.07538,5.858178751,6.806409387,2.15,18281.73777,759360.6548,"54614 Guzman Wells Suite 563
Kevintown, NY 58622"
69234.7226,6.39900372,6.162871422,3.24,38322.09803,1140579.618,"39178 Montgomery Garden Apt. 084
Stephensonburgh, AZ 47755"
63015.68746,5.797958848,6.087284207,3.39,26673.88189,810741.5185,"75963 Harrison Overpass Apt. 325
Gonzalezton, ME 98635-8215"
52022.15897,5.523318653,6.377634867,3.21,31320.91642,642855.1696,"8593 Elizabeth Key
Robinbury, GU 72533"
80058.99835,6.851265731,6.806975701,4.17,23360.9483,1562950.322,"073 Christopher Rapid Apt. 413
New Nathan, VT 16689-2914"
87332.29323,5.845099211,6.720339894,3.3,43754.45294,1599851.895,"93504 Jensen Mews Apt. 315
Wilsonhaven, AK 27251-3724"
63658.4284,6.568437796,6.748590368,2.05,39591.2565,1332669.235,"3424 Melinda Ridges
Rhodesview, WI 12271"
46517.17527,6.326332927,7.570722638,5.01,26452.36789,665160.0759,"92380 John Branch Apt. 316
New Loriside, KS 11077-3819"
88305.92082,6.772239093,6.832860157,3.38,32190.41772,1591383.735,"Unit 3294 Box 9388
DPO AP 80733-4870"
49784.89123,6.500751339,8.663669121,4.12,36564.73349,1144507.423,"71963 Smith Port Suite 436
Chelseaside, SD 53803"
84054.45185,6.136224658,7.68513739,5.38,23023.04505,1619721.716,"78750 Jenkins Forges
Lake Dawnside, VI 90324"
66774.99582,5.717143201,7.795214821,4.32,36788.98033,1251688.616,"50319 Kathryn Mill Suite 946
West Calvin, HI 96409"
70981.27869,6.741729037,8.191410351,6.24,53542.85751,1882806.934,"26200 Anthony Mountain Apt. 669
Escobarborough, PA 80969"
70767.32966,5.488057127,7.453195862,6.41,26925.95481,1016163.177,"5480 Melanie Summit
New Margaret, SC 24919-4038"
77103.14304,6.195614402,8.664643191,4.26,45746.93321,1721005.42,"24415 Benjamin Circles Apt. 851
East Brianton, NV 23279-7101"
67742.54926,4.513528509,8.156727195,5.08,30678.37073,890138.2114,"95611 Petersen Extensions
New Larryview, MI 42870-4215"
76443.23184,6.004825721,5.600872972,3.29,40128.8535,1272719.632,"975 Zamora Mews Suite 866
Christopherfurt, SD 58513-7345"
78115.63189,6.334101643,6.973586841,4.15,45024.29718,1582605.535,"405 Veronica Ranch
Gomezfurt, VI 42186"
69500.89346,5.056598058,6.063146041,3.2,48767.40104,1170204.339,"388 Scott Path
Catherinestad, NV 87040-6522"
81535.14988,3.205828407,6.222769257,3.21,50999.85133,1166750.313,"60734 Trujillo Circles
Loriview, NC 26839"
41240.05728,5.81593446,5.211695627,4.15,40888.07856,319495.6676,"40561 Amanda Trafficway Suite 870
Timothystad, DE 65577-4746"
45073.89518,8.333101975,4.635161108,3.3,38066.1613,704698.3621,"649 Adams Viaduct
Dustinland, MD 91269-0163"
53173.34528,5.503955342,6.879953963,2,43600.36093,945614.5659,"24973 Smith Park
New Jamestown, AL 82152-5568"
80900.43969,6.495664079,9.0381508,4.12,40268.51842,2054897.009,"895 Michael Loop Suite 312
Mossberg, VT 04614"
69227.60726,3.858766446,9.114772966,6.02,42582.62587,1280230.625,"03563 Ryan Ford Suite 238
Millerland, AK 68004-1318"
54858.82363,5.964918211,5.659969092,4.42,36228.83614,850114.5963,"411 Janet Island
Samuelmouth, IL 41084-3705"
77098.86887,7.75739033,6.246758845,3.5,46478.52161,1637649.905,"586 Lori Rapids
South Melissa, SC 90542"
104702.7243,5.575523167,6.932106078,3.22,22560.52713,1742431.663,"14230 Douglas River Suite 570
Conniechester, MT 04172"
50473.02312,5.990390366,6.968282497,3.02,50145.43371,942093.9245,"Unit 1700 Box 9996
DPO AE 67217-1120"
75675.1659,4.907284282,6.908681661,3.4,45103.57164,1388782.887,"58890 Mack Hollow Suite 313
Alvarezside, WI 54048"
72727.22579,6.024013165,5.660723946,3.02,27159.33879,996506.0709,"4919 Torres Mission Suite 121
East Megan, NC 00957"
56428.97367,3.654666982,6.950730815,4.27,44877.56511,790802.801,"109 Campbell Mission
Cynthiatown, IN 03495"
43496.72566,6.076352847,6.743361593,2.11,35726.60563,718650.6438,"PSC 9565, Box 9639
APO AA 70543-2899"
77875.98739,5.286413074,7.191444354,6.46,44452.64411,1517141.623,"Unit 7924 Box 2038
DPO AE 52259"
58511.34988,4.020978811,6.807077577,3.15,28270.43444,496359.9708,"395 Cassandra Branch Apt. 558
Woodsfurt, AS 12901-9826"
69167.94747,4.760053372,6.836747645,3.02,26517.30768,820611.4709,"6788 Michael Forks
Jonesport, WI 40533-0181"
65687.10668,7.036174701,6.57406578,4.41,17386.47595,1122320.933,"608 Wright Oval Apt. 996
South James, AL 79256"
57814.84583,5.345949188,6.672672496,2.02,32880.78811,846939.4288,"8029 Emily Extension Apt. 827
West Dylantown, GU 96283"
66234.68081,5.949311844,8.437665652,5.16,35130.38128,1540762.269,"PSC 1615, Box 0080
APO AP 64313"
65431.66476,4.401142472,7.283060937,4,38499.37693,963531.9152,"58828 Williams Rue Suite 120
Lake Sarahmouth, NC 02335-9287"
76009.54276,5.642354239,6.765189075,2.36,52832.00406,1590804.044,"8109 Walter Turnpike
East Brenda, PW 06750-8134"
78997.46094,6.520774408,6.256624835,2.28,30165.92264,1283415.266,"35468 Grimes Wall
Port Melanieland, IN 98129"
64720.05821,7.529197954,6.394185043,3.34,37203.71544,1447920.68,"800 Melanie Walks
Lisafurt, CO 51209"
56652.41884,6.553940573,8.104529732,5.35,11037.38768,742858.6356,"34286 Monique Forks Suite 822
North Lisachester, WV 40065-7494"
68311.9965,6.833040609,5.955943931,4.36,39724.18881,1400609.034,"26695 Coleman Ways Apt. 973
New Michaelfurt, WI 63617"
73462.68344,6.622908642,5.829703684,3.04,47637.51525,1638577.417,"04062 Gibson Inlet Apt. 618
Christophermouth, SD 08482-3032"
60731.8823,6.225719363,8.545832091,5.46,35341.06782,1235475.55,"2700 Taylor Valleys
North Isaac, GA 68514"
74655.63476,5.853516746,7.915264179,4.07,22169.81837,1249417.897,"3863 Turner Wall
Amyview, IN 64669-3605"
75823.57065,6.679186516,6.911302586,2.35,35783.75473,1499356.12,"4256 Myers Loaf Suite 534
Jefferyview, LA 41444-7451"
78988.20285,3.545706487,5.956463605,4.04,31677.32836,1005843.917,"PSC 0138, Box 6392
APO AP 95791"
52868.32302,5.823225673,3.969631652,4.38,41849.05508,623721.613,"3669 Nichols Crossroad Apt. 092
Vegaburgh, VT 81695-9820"
64251.5372,4.808593948,5.758866925,4.3,45172.75709,922514.088,"PSC 1505, Box 9998
APO AA 09484"
74555.76808,7.776563644,6.613059311,4.27,32938.14935,1638606.834,"2640 Garcia Underpass Suite 068
Bennettberg, AZ 13005-5094"
70355.77481,6.032226964,7.204937602,5.02,39882.81773,1249223.831,"004 Hebert Wall Apt. 438
Port Todd, AS 29441-5110"
92052.74763,5.529209121,7.545662803,5.35,47343.37139,1928301.782,"312 Peters Views
Jeffreystad, MO 63030-8714"
82073.85542,6.712376565,5.884169743,4.38,34317.61799,1487729.592,"299 Jensen Isle
Allenfurt, NV 80137"
52699.66757,6.385036059,8.588217916,3.17,30299.2827,896303.7992,"19136 Sheri Place Suite 841
North Karenfurt, LA 49356-4270"
71792.28685,8.26472565,8.110670736,3.39,48266.21717,1903813.793,"062 Paige Extensions
North Linda, AK 44973"
58655.8541,5.857893814,6.630831721,4.02,40740.78015,1069851.162,"983 Schneider Camp Suite 563
North Michaelfurt, GU 92884-3694"
71088.66891,4.527999083,6.344943636,3.01,28750.64146,829868.2304,"58894 Chapman Skyway Suite 476
Port Kevin, ID 07728"
74984.66675,4.330577499,7.805452718,4.47,29287.49814,1181338.161,"Unit 1215 Box 1465
DPO AE 75206-0330"
59081.98555,7.231266171,6.972863895,2.12,42578.42763,1401767.904,"PSC 9942, Box 7298
APO AA 44420-7366"
71329.00273,6.389930497,5.958260743,3.13,25974.45323,1235501.486,"4972 Collins Glens Suite 751
Aliville, MT 39392-7727"
76698.57302,6.407963302,6.030097992,4.13,52881.06048,1522083.944,"01531 Carpenter Extension Suite 630
South Cheryl, MH 27754-1554"
61504.26463,4.503692824,6.641016366,4.17,24804.65731,656971.5307,"23089 Joseph Burg Suite 653
Morganstad, DE 48152-4576"
68386.82247,7.866885829,8.087219331,4.4,39138.87628,1660678.035,"5620 Edwards Mountains Suite 093
Cruzburgh, PR 50913"
64427.37437,4.751360343,6.394383439,4.45,25653.68792,606191.8669,"170 Denise Shores
West Kyleberg, IL 67228-2100"
63920.38949,5.313060495,7.875734866,4.04,31034.82616,1011331.164,"32935 Jones Key
Ashleyton, FM 70367-1730"
76835.95793,6.822667495,7.744187006,6.29,27622.34129,1529830.368,"6245 Simon Trail Apt. 717
Joneshaven, MA 01499"
65173.05044,7.679468812,6.602617895,4.23,44125.54078,1489520.019,"4287 Jeremy Island Suite 935
Geraldmouth, TN 04627-8015"
61025.39026,8.973440775,7.905595187,6.3,34730.7668,1468267.23,"04858 Toni Stream
Vargaston, AR 13958"
76783.35466,6.102947458,6.328047603,3.15,26703.71868,978312.7484,"438 Angela Ports
Natalieside, KS 61342"
69336.42523,6.757390576,6.124800989,2.29,37592.84506,1181637.949,"5310 Watkins Burg
West Kimberlyton, MO 92895"
57824.96715,5.482703956,7.250184907,3.09,45555.33649,1015233.032,"171 Krista Motorway
Gilbertchester, IN 45261-4696"
69585.89479,4.482788279,7.409634026,3.24,36099.24291,1139615.72,"25225 Rachel Springs
Port Chelsea, WY 06509-0487"
62340.2552,7.005697263,7.19729308,6.11,24962.10002,984349.6142,"PSC 2879, Box 5105
APO AP 94829-7837"
75040.81543,6.4528811,7.506590888,5.11,34733.08699,1765281.093,"67722 Taylor Route Apt. 253
Samanthatown, NV 06426-8497"
87113.7922,5.36063246,6.384181936,2.42,31172.88017,1327975.249,"206 Hays Underpass Suite 167
Zacharymouth, ID 28214"
56827.21709,5.695537775,6.249293574,4.22,29506.48735,804170.2016,"01590 Dominique Springs
Randyborough, ID 02762"
71824.15458,5.752139663,8.27693333,6.26,41186.57451,1467271.556,"785 Patel Knolls Suite 740
South Stacey, VI 42709-5391"
68662.41461,5.339895707,7.899477079,4.25,43795.62543,1478823.647,"134 Mary Via Suite 921
Victorialand, NC 90122-4081"
66006.17956,6.107907982,7.370410989,4.06,40691.23866,1367312.132,"1147 Kimberly Vista
Sandraview, WY 40555-7596"
69266.7921,4.919727098,6.452741614,4.19,40588.41954,1162469.887,"384 Johnson Oval
North Ericstad, MH 96639"
68089.56111,5.759339963,6.247076987,3.49,57097.67332,1473278.441,"726 Chris Station
New Larryfort, AK 18157"
62745.03284,6.417465138,8.158035375,4.19,16737.55224,897479.9502,"5504 Wagner Mountain Apt. 189
Thomasside, ID 89781-6585"
85526.62094,5.720212674,6.335377325,2.13,32635.75655,1568578.512,"5694 Anthony Throughway
New Stevenburgh, IL 15612"
68561.66043,6.849179009,7.869893327,4,31796.75881,1421518.602,"USNS Howard
FPO AP 62646-3735"
67100.06891,6.884826407,6.478152193,2.44,27456.64493,1199144.788,"5829 Tucker Landing Apt. 091
Lake Dennisburgh, SD 85755"
74056.99593,7.579897089,6.478789638,4.34,37521.81322,1596180.568,"85811 Anthony Causeway Suite 974
East Paige, WY 97156"
