age,education.num,sex,hours.per.week,income
44,9,Male,40,30k or less
42,10,Male,25,Over 30k
39,9,Male,18,30k or less
19,9,Male,40,30k or less
29,14,Male,40,30k or less
34,10,Male,40,30k or less
38,10,Male,15,30k or less
54,10,Female,48,30k or less
40,9,Female,37,30k or less
19,10,Female,25,30k or less
33,10,Male,52,30k or less
80,4,Female,24,30k or less
24,9,Male,50,30k or less
28,13,Male,40,30k or less
55,9,Female,30,Over 30k
21,10,Male,40,30k or less
51,9,Female,38,30k or less
19,9,Female,40,30k or less
42,9,Female,24,30k or less
60,9,Male,48,30k or less
20,10,Female,40,30k or less
51,9,Female,40,30k or less
21,10,Female,40,30k or less
37,10,Male,40,30k or less
26,9,Male,52,30k or less
40,10,Male,40,30k or less
55,14,Male,40,Over 30k
33,9,Male,32,30k or less
47,6,Female,30,30k or less
26,8,Male,51,30k or less
70,10,Female,17,30k or less
26,10,Female,20,30k or less
47,6,Male,65,30k or less
25,14,Female,43,30k or less
46,9,Male,40,30k or less
67,6,Male,20,30k or less
34,14,Male,50,Over 30k
22,13,Female,35,30k or less
39,9,Male,42,30k or less
54,9,Male,35,30k or less
24,13,Male,40,30k or less
37,9,Female,38,30k or less
41,14,Female,40,30k or less
36,9,Male,33,30k or less
39,13,Male,40,30k or less
26,13,Male,45,30k or less
37,13,Male,55,Over 30k
43,10,Male,50,Over 30k
54,9,Male,40,Over 30k
57,14,Male,60,30k or less
28,13,Male,40,Over 30k
29,13,Male,40,30k or less
21,9,Male,40,30k or less
51,9,Male,40,30k or less
46,9,Male,40,30k or less
50,15,Male,75,Over 30k
36,9,Female,40,30k or less
31,13,Male,40,30k or less
20,9,Female,10,30k or less
36,9,Male,40,30k or less
38,9,Male,40,30k or less
37,13,Male,45,Over 30k
18,6,Male,36,30k or less
33,9,Male,50,30k or less
23,10,Male,40,30k or less
25,9,Male,30,30k or less
51,12,Male,40,30k or less
35,9,Male,40,30k or less
54,7,Male,40,30k or less
66,9,Male,30,30k or less
32,9,Female,13,30k or less
37,13,Male,55,Over 30k
29,13,Male,40,Over 30k
45,13,Male,37,30k or less
61,10,Male,40,30k or less
40,10,Female,40,30k or less
24,9,Female,49,30k or less
49,4,Male,38,30k or less
34,9,Male,40,30k or less
20,10,Male,40,30k or less
30,10,Female,37,30k or less
26,10,Male,40,30k or less
63,6,Male,45,30k or less
63,13,Male,40,Over 30k
22,9,Female,10,30k or less
40,9,Male,40,Over 30k
31,4,Female,35,30k or less
49,10,Male,50,30k or less
23,13,Female,20,30k or less
34,9,Male,40,30k or less
28,13,Male,45,Over 30k
33,9,Male,40,30k or less
17,7,Female,8,30k or less
61,5,Female,40,30k or less
53,9,Female,40,30k or less
26,12,Male,45,Over 30k
48,10,Male,50,Over 30k
28,14,Male,50,Over 30k
29,9,Male,45,30k or less
25,10,Female,40,30k or less
37,9,Male,40,30k or less
43,13,Female,55,30k or less
40,9,Male,40,30k or less
34,6,Male,45,Over 30k
31,12,Male,20,30k or less
21,10,Female,40,30k or less
26,13,Male,50,Over 30k
44,10,Male,40,30k or less
49,9,Male,52,Over 30k
26,9,Female,30,30k or less
40,9,Male,60,30k or less
19,7,Female,40,30k or less
58,9,Male,40,30k or less
61,11,Male,40,Over 30k
26,13,Male,40,30k or less
64,9,Female,25,30k or less
42,13,Male,60,Over 30k
41,10,Male,40,Over 30k
45,9,Male,40,30k or less
39,13,Male,50,Over 30k
41,9,Male,40,30k or less
34,11,Female,40,30k or less
35,10,Male,60,30k or less
39,14,Female,50,30k or less
41,10,Male,55,30k or less
33,10,Male,40,30k or less
22,9,Male,40,30k or less
25,10,Female,40,30k or less
33,11,Female,40,30k or less
66,9,Female,40,30k or less
19,10,Male,35,30k or less
44,9,Female,38,30k or less
28,10,Male,50,30k or less
33,13,Male,50,30k or less
62,4,Female,40,30k or less
40,10,Male,50,Over 30k
23,10,Male,30,30k or less
38,14,Male,45,30k or less
37,14,Male,50,Over 30k
45,14,Male,55,Over 30k
29,9,Male,40,30k or less
66,9,Female,25,30k or less
19,9,Female,50,30k or less
34,13,Male,40,Over 30k
39,14,Female,45,30k or less
33,9,Male,60,30k or less
43,10,Female,10,30k or less
27,9,Male,99,30k or less
33,10,Male,35,30k or less
46,9,Male,36,30k or less
38,12,Female,40,30k or less
90,7,Male,40,30k or less
72,10,Male,25,Over 30k
20,9,Female,15,30k or less
29,9,Male,48,30k or less
49,7,Male,75,30k or less
23,9,Female,35,30k or less
20,10,Female,18,30k or less
46,12,Female,40,30k or less
33,13,Male,40,Over 30k
54,9,Male,65,30k or less
31,11,Male,50,30k or less
18,10,Female,6,30k or less
19,9,Male,40,30k or less
46,12,Male,40,30k or less
43,13,Male,40,30k or less
58,9,Male,40,30k or less
43,9,Male,45,30k or less
37,10,Male,40,30k or less
21,8,Male,25,30k or less
52,14,Male,70,Over 30k
34,11,Male,32,Over 30k
28,11,Female,40,30k or less
34,9,Male,40,30k or less
29,9,Male,40,Over 30k
39,9,Male,65,30k or less
49,7,Female,35,30k or less
31,10,Female,20,30k or less
18,10,Male,30,30k or less
43,13,Male,40,Over 30k
21,10,Female,40,30k or less
18,10,Male,40,30k or less
58,7,Male,48,30k or less
36,14,Female,40,30k or less
38,9,Female,40,30k or less
19,7,Male,40,30k or less
38,11,Female,36,30k or less
38,12,Female,16,30k or less
36,10,Male,45,30k or less
40,9,Male,45,Over 30k
41,13,Female,25,Over 30k
33,9,Male,45,30k or less
63,9,Male,16,30k or less
51,9,Male,40,30k or less
34,9,Male,40,30k or less
33,11,Male,40,30k or less
25,6,Male,45,30k or less
30,9,Male,66,30k or less
19,10,Male,25,30k or less
47,9,Female,40,Over 30k
26,13,Female,40,30k or less
21,10,Female,14,30k or less
36,9,Male,60,Over 30k
60,6,Male,40,30k or less
28,9,Male,40,30k or less
19,9,Female,14,30k or less
42,13,Male,90,30k or less
36,9,Female,36,30k or less
35,9,Female,38,30k or less
22,10,Female,25,30k or less
54,9,Male,40,Over 30k
36,13,Male,45,30k or less
55,9,Male,65,30k or less
57,14,Male,40,30k or less
56,4,Male,36,30k or less
24,9,Male,50,30k or less
35,13,Male,40,Over 30k
51,7,Male,40,30k or less
34,9,Male,44,30k or less
36,12,Female,42,30k or less
51,5,Female,40,30k or less
46,16,Male,60,Over 30k
25,13,Female,40,30k or less
22,9,Male,50,30k or less
37,9,Male,40,30k or less
48,13,Male,40,Over 30k
58,9,Female,20,Over 30k
18,7,Male,20,30k or less
27,6,Male,40,30k or less
63,5,Male,16,30k or less
38,9,Male,60,30k or less
40,10,Male,60,30k or less
41,9,Male,40,30k or less
32,11,Male,55,Over 30k
30,9,Male,72,30k or less
28,13,Male,50,30k or less
31,9,Female,35,30k or less
21,10,Male,20,30k or less
33,9,Female,40,30k or less
44,14,Male,40,Over 30k
22,10,Male,25,30k or less
36,12,Male,35,30k or less
31,9,Male,40,30k or less
34,9,Male,80,30k or less
21,10,Male,15,30k or less
75,13,Male,48,Over 30k
21,10,Male,24,30k or less
81,10,Male,15,30k or less
54,9,Male,40,30k or less
41,9,Male,45,30k or less
61,13,Female,40,30k or less
24,10,Male,40,30k or less
44,13,Female,60,30k or less
47,13,Male,40,Over 30k
31,10,Male,40,30k or less
53,9,Male,60,30k or less
44,14,Male,45,Over 30k
37,9,Male,46,Over 30k
71,10,Male,10,30k or less
57,9,Female,40,30k or less
22,10,Male,10,30k or less
30,10,Female,55,30k or less
20,9,Male,40,30k or less
28,13,Female,45,30k or less
54,7,Female,10,30k or less
20,9,Male,35,30k or less
34,9,Male,40,30k or less
21,10,Male,40,30k or less
29,10,Female,40,30k or less
51,10,Female,40,30k or less
39,9,Female,70,30k or less
19,10,Female,38,30k or less
22,9,Male,40,30k or less
59,10,Female,38,30k or less
18,7,Male,13,30k or less
22,9,Male,20,30k or less
42,10,Male,40,Over 30k
39,12,Male,40,30k or less
31,13,Male,40,Over 30k
28,7,Female,40,30k or less
22,13,Female,7,30k or less
67,14,Female,40,30k or less
17,7,Female,25,30k or less
47,12,Male,40,Over 30k
23,13,Female,5,30k or less
47,4,Male,40,30k or less
49,10,Female,40,Over 30k
64,10,Male,20,30k or less
35,10,Female,40,30k or less
52,10,Female,40,30k or less
29,9,Female,40,30k or less
73,6,Female,40,30k or less
38,9,Male,50,Over 30k
18,10,Female,15,30k or less
24,9,Female,40,30k or less
33,13,Male,50,30k or less
40,10,Female,55,30k or less
55,9,Female,40,30k or less
44,9,Male,40,30k or less
40,13,Female,60,30k or less
22,9,Male,40,30k or less
55,10,Female,40,Over 30k
45,9,Female,26,30k or less
47,13,Female,50,Over 30k
56,9,Male,40,30k or less
44,9,Male,40,30k or less
32,10,Male,38,30k or less
17,6,Male,20,30k or less
44,10,Male,50,30k or less
32,12,Male,80,30k or less
35,13,Male,60,Over 30k
27,9,Male,40,30k or less
32,9,Male,50,30k or less
68,7,Male,70,30k or less
20,10,Female,20,30k or less
33,10,Female,40,30k or less
24,5,Male,12,30k or less
48,9,Male,45,30k or less
45,14,Female,50,30k or less
48,10,Female,40,30k or less
28,14,Male,45,Over 30k
60,10,Male,35,Over 30k
39,14,Female,40,30k or less
23,10,Male,30,30k or less
23,8,Male,40,30k or less
36,10,Female,40,30k or less
25,13,Female,40,30k or less
52,9,Male,40,30k or less
35,9,Male,40,30k or less
41,9,Male,40,30k or less
45,13,Female,42,Over 30k
58,11,Female,40,30k or less
67,9,Female,2,30k or less
48,9,Female,8,30k or less
63,9,Male,48,30k or less
24,10,Male,72,Over 30k
43,10,Male,40,Over 30k
36,9,Male,60,30k or less
43,10,Female,50,30k or less
27,9,Female,40,30k or less
17,7,Male,12,30k or less
45,13,Female,46,30k or less
41,9,Male,40,30k or less
41,9,Male,38,30k or less
18,9,Female,35,30k or less
48,12,Female,40,30k or less
51,11,Male,50,Over 30k
26,10,Female,24,30k or less
54,1,Male,60,30k or less
19,9,Male,35,30k or less
47,4,Male,40,30k or less
32,9,Female,20,30k or less
30,13,Female,40,Over 30k
35,14,Male,40,30k or less
73,8,Male,18,30k or less
17,6,Male,10,30k or less
32,13,Female,32,30k or less
43,14,Male,40,Over 30k
41,14,Male,40,Over 30k
52,10,Male,40,30k or less
35,9,Female,32,30k or less
57,7,Male,52,30k or less
35,11,Female,44,30k or less
33,13,Male,40,30k or less
56,4,Male,40,30k or less
42,13,Male,60,30k or less
17,10,Male,20,30k or less
49,9,Female,35,30k or less
39,15,Male,45,Over 30k
34,10,Female,50,30k or less
37,10,Male,40,30k or less
22,8,Male,35,30k or less
21,10,Female,25,30k or less
59,10,Male,40,30k or less
53,6,Male,99,30k or less
26,7,Male,40,30k or less
48,13,Male,45,Over 30k
39,13,Male,70,30k or less
34,9,Female,32,30k or less
54,13,Male,38,30k or less
50,9,Male,40,Over 30k
48,13,Male,45,30k or less
40,12,Female,50,30k or less
30,13,Male,70,30k or less
31,9,Male,60,30k or less
46,12,Male,40,30k or less
62,11,Male,50,30k or less
24,13,Female,30,30k or less
27,13,Female,48,30k or less
43,12,Female,30,30k or less
41,9,Male,40,30k or less
30,10,Female,45,30k or less
38,13,Male,40,Over 30k
45,15,Male,40,Over 30k
45,13,Male,40,30k or less
55,10,Female,38,30k or less
24,13,Male,40,30k or less
31,10,Female,25,30k or less
35,9,Male,35,30k or less
37,10,Female,40,30k or less
29,10,Male,45,30k or less
56,13,Male,50,Over 30k
33,6,Male,40,30k or less
44,9,Female,40,30k or less
21,9,Male,40,30k or less
21,9,Male,40,30k or less
44,10,Male,50,Over 30k
63,13,Female,40,30k or less
44,9,Female,30,30k or less
26,10,Male,42,30k or less
37,9,Male,50,30k or less
60,10,Female,40,Over 30k
33,13,Male,45,30k or less
38,13,Male,40,30k or less
26,11,Female,35,30k or less
24,9,Female,35,30k or less
47,14,Male,35,Over 30k
27,10,Female,30,30k or less
46,10,Male,40,30k or less
47,12,Male,40,Over 30k
51,9,Male,40,30k or less
36,9,Male,40,Over 30k
50,14,Female,40,30k or less
27,6,Male,75,30k or less
31,9,Male,40,30k or less
46,12,Male,40,30k or less
40,9,Female,40,30k or less
39,10,Male,52,Over 30k
69,4,Male,55,30k or less
54,13,Male,40,Over 30k
56,9,Female,40,30k or less
47,10,Female,40,30k or less
25,12,Female,45,30k or less
34,9,Male,60,30k or less
24,4,Male,50,30k or less
29,14,Male,50,30k or less
64,10,Male,40,30k or less
44,13,Male,40,30k or less
26,9,Male,60,30k or less
36,6,Female,40,30k or less
37,9,Female,40,Over 30k
37,6,Male,65,30k or less
33,9,Male,60,30k or less
19,10,Female,10,30k or less
20,10,Female,30,30k or less
20,10,Female,20,30k or less
25,10,Male,40,30k or less
40,9,Female,40,30k or less
26,9,Male,40,30k or less
29,16,Male,50,Over 30k
45,13,Male,40,30k or less
35,10,Female,38,30k or less
32,10,Male,45,30k or less
61,9,Female,40,30k or less
26,13,Male,15,30k or less
22,10,Female,39,30k or less
49,13,Male,48,30k or less
40,9,Female,12,30k or less
37,9,Male,40,30k or less
23,13,Male,50,30k or less
28,13,Male,60,Over 30k
27,9,Male,40,30k or less
34,11,Female,40,30k or less
49,5,Male,45,30k or less
41,10,Male,40,30k or less
28,13,Male,21,30k or less
38,10,Male,55,Over 30k
28,9,Male,40,30k or less
41,13,Male,40,30k or less
50,15,Male,36,Over 30k
73,9,Male,24,30k or less
38,9,Female,40,30k or less
64,14,Male,2,30k or less
47,10,Female,40,30k or less
24,13,Male,45,30k or less
44,13,Male,40,Over 30k
61,10,Male,60,Over 30k
23,10,Male,20,30k or less
19,11,Female,40,30k or less
21,9,Male,53,30k or less
56,7,Female,40,30k or less
35,8,Male,40,30k or less
37,10,Female,20,30k or less
41,16,Female,50,Over 30k
30,7,Male,40,30k or less
47,10,Male,40,30k or less
55,7,Male,32,30k or less
22,11,Male,20,30k or less
31,6,Female,40,30k or less
24,13,Male,48,30k or less
49,10,Male,40,30k or less
50,9,Female,35,30k or less
38,13,Male,40,30k or less
49,10,Male,50,Over 30k
46,13,Male,50,Over 30k
19,9,Female,30,30k or less
38,9,Female,40,30k or less
56,14,Male,50,Over 30k
24,13,Male,40,30k or less
58,9,Male,50,30k or less
28,9,Male,40,30k or less
22,9,Male,40,30k or less
46,9,Male,40,30k or less
56,13,Male,45,Over 30k
56,9,Male,44,Over 30k
50,10,Male,40,30k or less
28,9,Female,30,30k or less
30,13,Female,40,30k or less
24,9,Male,40,30k or less
42,11,Female,40,30k or less
31,9,Male,40,Over 30k
31,13,Female,65,Over 30k
44,14,Male,40,Over 30k
19,9,Male,20,30k or less
45,14,Female,40,Over 30k
50,10,Male,70,30k or less
45,10,Female,40,30k or less
21,6,Female,39,30k or less
37,13,Female,40,Over 30k
42,9,Female,40,30k or less
37,9,Male,30,30k or less
45,11,Male,60,30k or less
32,10,Female,20,30k or less
30,15,Male,50,30k or less
57,13,Male,80,Over 30k
37,9,Female,56,30k or less
18,10,Female,40,30k or less
32,10,Male,40,Over 30k
43,13,Male,40,Over 30k
36,9,Female,28,30k or less
33,14,Female,40,30k or less
48,9,Female,40,30k or less
34,9,Female,40,30k or less
34,10,Male,50,Over 30k
33,9,Male,40,30k or less
39,9,Male,40,30k or less
22,12,Female,25,30k or less
19,9,Male,20,30k or less
46,11,Male,50,30k or less
47,14,Female,6,30k or less
47,16,Male,35,Over 30k
52,10,Female,40,30k or less
58,9,Male,40,Over 30k
54,11,Female,10,30k or less
20,10,Male,25,30k or less
25,12,Male,48,30k or less
25,5,Male,15,30k or less
69,9,Male,30,30k or less
28,13,Female,45,Over 30k
20,10,Female,20,30k or less
21,4,Male,40,30k or less
37,13,Male,40,Over 30k
21,9,Male,32,30k or less
25,12,Male,13,30k or less
39,9,Female,40,30k or less
34,11,Male,40,Over 30k
33,9,Male,40,30k or less
47,9,Male,50,Over 30k
29,11,Female,40,30k or less
48,9,Male,89,30k or less
29,7,Female,40,30k or less
34,9,Male,40,30k or less
20,10,Male,25,30k or less
41,14,Male,40,Over 30k
22,11,Male,40,30k or less
23,9,Male,44,30k or less
19,10,Female,38,30k or less
24,10,Male,40,30k or less
32,9,Male,40,30k or less
36,9,Male,60,Over 30k
18,6,Male,30,30k or less
27,9,Female,40,30k or less
26,10,Male,60,30k or less
52,12,Female,32,30k or less
42,9,Male,40,30k or less
20,10,Female,35,30k or less
20,10,Female,10,30k or less
68,7,Male,30,30k or less
35,9,Female,48,30k or less
54,13,Male,40,30k or less
24,13,Male,40,30k or less
24,13,Female,8,30k or less
20,10,Female,15,30k or less
64,1,Male,40,30k or less
28,13,Female,35,30k or less
36,9,Male,47,30k or less
22,9,Female,60,30k or less
56,9,Male,40,30k or less
24,13,Male,45,30k or less
24,10,Female,75,30k or less
22,12,Female,40,30k or less
21,10,Female,30,30k or less
42,13,Male,40,Over 30k
41,14,Female,55,30k or less
67,10,Male,44,30k or less
20,10,Female,30,30k or less
32,9,Male,40,30k or less
46,9,Female,40,30k or less
52,9,Female,36,30k or less
44,13,Male,40,30k or less
27,10,Male,50,30k or less
35,9,Female,35,30k or less
30,9,Female,45,30k or less
48,9,Female,37,Over 30k
35,4,Female,40,30k or less
28,13,Male,45,30k or less
40,15,Male,55,Over 30k
33,10,Male,40,30k or less
40,10,Male,50,Over 30k
45,13,Male,38,Over 30k
30,10,Male,40,Over 30k
53,10,Female,40,30k or less
27,10,Male,60,30k or less
31,7,Male,40,30k or less
33,9,Male,60,30k or less
42,10,Male,45,Over 30k
19,9,Male,30,30k or less
31,13,Male,40,30k or less
53,9,Male,40,30k or less
47,10,Male,20,30k or less
27,16,Female,40,30k or less
22,9,Female,40,30k or less
29,9,Female,40,Over 30k
32,11,Male,46,30k or less
23,9,Male,40,30k or less
27,10,Male,20,30k or less
53,9,Female,40,30k or less
18,9,Male,20,30k or less
41,13,Female,30,30k or less
30,10,Male,40,30k or less
41,9,Female,40,30k or less
21,10,Female,30,30k or less
45,13,Female,40,30k or less
40,6,Male,40,30k or less
21,10,Female,40,30k or less
50,11,Female,40,30k or less
26,9,Male,40,30k or less
23,9,Female,40,30k or less
27,13,Male,40,30k or less
36,13,Female,40,30k or less
22,9,Male,40,30k or less
54,13,Male,40,30k or less
36,9,Male,50,30k or less
44,11,Male,40,30k or less
38,10,Male,40,Over 30k
49,10,Female,40,30k or less
18,7,Male,12,30k or less
26,13,Male,48,30k or less
32,7,Female,40,30k or less
35,9,Male,40,30k or less
40,9,Female,45,30k or less
30,9,Male,40,30k or less
19,10,Female,20,30k or less
36,12,Male,60,Over 30k
31,9,Female,40,30k or less
50,12,Male,60,30k or less
38,9,Male,40,30k or less
35,10,Male,50,Over 30k
45,13,Male,40,Over 30k
29,6,Female,40,30k or less
41,10,Male,46,Over 30k
33,15,Female,50,Over 30k
49,10,Female,60,30k or less
28,10,Male,40,Over 30k
27,9,Female,40,30k or less
30,9,Male,60,30k or less
37,9,Male,40,30k or less
37,16,Female,35,30k or less
51,9,Female,38,30k or less
27,9,Male,40,30k or less
53,9,Female,40,30k or less
45,9,Male,40,30k or less
37,13,Male,45,30k or less
47,9,Male,42,Over 30k
33,9,Male,40,30k or less
39,13,Female,55,Over 30k
33,13,Male,40,30k or less
53,9,Male,40,Over 30k
21,12,Male,35,30k or less
63,9,Male,45,30k or less
21,10,Male,30,30k or less
59,9,Male,40,Over 30k
50,2,Female,40,30k or less
66,9,Female,20,30k or less
19,9,Male,30,30k or less
31,13,Male,45,30k or less
23,13,Female,40,30k or less
45,11,Female,40,Over 30k
35,13,Male,40,30k or less
32,13,Male,40,30k or less
38,9,Male,40,Over 30k
64,9,Female,40,30k or less
60,7,Male,20,30k or less
25,13,Female,50,30k or less
21,9,Male,35,30k or less
23,10,Male,20,30k or less
67,14,Male,48,Over 30k
24,9,Female,30,30k or less
20,4,Male,40,30k or less
28,10,Female,40,30k or less
26,13,Male,48,30k or less
58,9,Male,40,30k or less
31,10,Male,40,30k or less
